sap_id,streetlight_model,streetlight_type,streetlight_wattage,streetlight_voltage,lng,lat,location_description
SX-005442-001,COBRA,IND,85,120,-117.0892009,32.81876688,PALLON CT @ PALLON WY W/S
SS-023262-001,COBRA,IND,85,120,-117.0879978,32.81755722,RISA CT S/O PALLON WY 160' W
SS-021022-001,COBRA,IND,85,120,-117.0871882,32.81796295,PALLON WY SW/O RETRATO CT 240' E
SX-005464-001,COBRA,IND,85,120,-117.0868061,32.81857631,PALLON WY N/O RETRATO CT 370' E
SS-021019-001,COBRA,IND,85,120,-117.0869172,32.81939626,PALLON WY @ PETRATO CT E/S
SX-005343-001,COBRA,IND,85,120,-117.0875368,32.82036851,PALLON WY @ TAMBOR CT S/S
SS-023074-001,COBRA,IND,85,120,-117.0874932,32.81874157,RETRATO CT W/O PALLON WY 200' @ CDS
SX-005498-001,COBRA,IND,85,120,-117.0878153,32.81801232,PALLON WY @ RISA CT E/S
SX-005479-001,COBRA,IND,85,120,-117.0884954,32.81832422,PALLON WY @ RISA CIR E/S
SS-021017-001,COBRA,IND,85,120,-117.0884688,32.81934765,PALLON CT E/O PALLON WY 280' S
SX-005354-001,COBRA,IND,85,120,-117.0888128,32.82010405,SIGLO CT @ TAMBOR RD E/S
SS-024996-001,COBRA,IND,85,120,-117.089142,32.82052486,SIGLO CT NW/O TAMBOR RD 160' N
SS-026129-001,COBRA,IND,85,120,-117.0866949,32.8211061,TAMBERO CT N/O TAMBERO RD 350' W
SX-005333-001,COBRA,IND,85,120,-117.088227,32.82065997,CARTULINA RD @ TAMBOR RD NW
SS-006575-001,COBRA,IND,85,120,-117.0889028,32.82157462,CARTULINA RD NW/O TAMBOR RD 425' W/S
SS-006574-002,COBRA,IND,85,120,-117.0890543,32.82417182,CARTULINA RD N/O RUEDA DR 250'
SS-006574-001,COBRA,IND,85,120,-117.0902228,32.82383871,CARTULINA RD NW/O RUEDA DR 630' @ CDS
SX-005063-001,COBRA,IND,85,120,-117.0900244,32.82570285,VIVARACHO WY @ VIA SORPRESA N/S
SS-027892-001,COBRA,IND,85,120,-117.0899553,32.82483138,VIA SORPRESA S/O VIVARACHO WY 270'
SS-028098-001,COBRA,IND,85,120,-117.088857,32.82495712,VIVARACHO CT S/O VIVARACHO WY 320'
SX-005408-001,COBRA,IND,85,120,-117.0898886,32.81929975,PALLON WY @ TAMBOR RD W/S
SX-005459-001,COBRA,IND,85,120,-117.0904515,32.81862618,SOMBRA CT @ TAMBOR RD W/S
SS-023749-001,COBRA,IND,85,120,-117.0937622,32.81897203,RUEDA CT NW/O RUEDA DR 90'
SX-005443-002,COBRA,IND,85,120,-117.0933093,32.81884566,RUEDA CT @ RUEDA DR NE
SS-023750-001,COBRA,IND,85,120,-117.0932558,32.81857745,RUEDA CT SE/O RUEDA DR 90'
SX-005443-001,COBRA,IND,85,120,-117.0936149,32.8187714,RUEDA CT @ RUEDA DR SW
SX-005417-001,COBRA,IND,85,120,-117.092627,32.81918468,MAESTRIA CT @ RUEDA DR E/S
SS-027645-001,COBRA,IND,85,120,-117.092802,32.82076924,VIA CASCABEL W/O RUEDA DR 430'S
SX-005304-002,COBRA,IND,85,120,-117.0911643,32.82115138,RUEDA DR @ VALIENTE CT NE
SS-022409-001,COBRA,IND,85,120,-117.0812333,32.82577635,PROMESA DR E/O SEDA DR 200'
SX-005038-002,COBRA,IND,85,120,-117.0818076,32.82600267,PROMESA DR @ SEDA DR SE
SX-005304-001,COBRA,IND,85,120,-117.0914222,32.82106218,RUEDA DR @ VALIENTE CT SW
SX-005260-001,COBRA,IND,85,120,-117.0908688,32.82197895,CASCAJO CT @ RUEDA DR E/S
SX-005038-001,COBRA,IND,85,120,-117.0819286,32.82629969,PROMESA DR @ SEDA DR NW
SS-006586-001,COBRA,IND,85,120,-117.0916344,32.82225987,CASCAJO CT W/O RUEDA DR 240' N
SX-005185-001,COBRA,IND,85,120,-117.091019,32.82323392,COSIRA CT @ VIA DEL COSIRA SE
SS-027704-001,COBRA,IND,85,120,-117.0914686,32.82355606,VIA DEL COSIRA W/O COSIRA CT 140' S
SS-027858-001,COBRA,IND,85,120,-117.0785642,32.82473299,VIA PROMESA DR E/O RUEDA DR 200'
SX-005210-001,COBRA,IND,85,120,-117.0903684,32.82282638,RUEDA DR @ VIA DEL COSIRA E/S
SX-005097-002,COBRA,IND,85,120,-117.0790647,32.82509339,RUEDA DR @ VIA PROMESA DR NE
SS-027857-001,COBRA,IND,85,120,-117.0800942,32.82528302,VIA PROMESA DR W/O RUEDA DR 250'
SX-005177-002,COBRA,IND,85,120,-117.0886998,32.82337015,CARTULINA RD @ RUEDA DR SE
SS-020995-001,COBRA,IND,85,120,-117.079449,32.82388815,PALABRA CIR SE/O RUEDA DR 140' @ CDS
SX-005151-001,COBRA,IND,85,120,-117.0795623,32.82408314,PALABRA CIR @ RUEDA DR N/S
SX-005139-001,COBRA,IND,85,120,-117.0809847,32.82426942,CL DE VIDA @ SEDA PL E/S
SX-005177-001,COBRA,IND,85,120,-117.0889387,32.82348858,CARTULINA RD @ RUEDA DR NW
SS-023758-001,COBRA,IND,85,120,-117.0898286,32.82330905,RUEDA DR E/O VIA DEL COSIRA 280' N
SX-005109-001,COBRA,IND,85,120,-117.0823977,32.82485154,CL DE VIDA @ SEDA DR NE
SX-005091-001,COBRA,IND,85,120,-117.0833594,32.8251419,CL DE VIDA @ SEDA COVE N/S
SS-005509-001,COBRA,IND,85,120,-117.0872693,32.82293186,CL DE VIDA S/O RUEDA DR 230' E @ CDS
SX-005171-002,COBRA,IND,85,120,-117.0873152,32.82351703,CL DE VIDA @ RUEDA DR SE W-INT
SX-005075-001,COBRA,IND,85,120,-117.0839445,32.82543097,CL DE VIDA @ TERRAZA CIR
SX-005030-001,COBRA,IND,85,120,-117.085263,32.82631508,CL DE VIDA @ TERRAZA CT N/S
SX-005048-001,COBRA,IND,85,120,-117.0892418,32.82596993,VIVARACHO CT @ VIVARACHO WY NW
SS-005502-001,COBRA,IND,85,120,-117.0865768,32.82639942,CL DE VIDA NW/O TERRAZA CT 400' N/S
SX-005048-002,COBRA,IND,85,120,-117.0889862,32.82585855,VIVARACHO CT @ VIVARACHO WY SE
SX-005072-002,COBRA,IND,85,120,-117.0877401,32.82543978,CL DE VIDA @ VIVARACHO WY SW
SX-005059-001,COBRA,IND,85,120,-117.0884928,32.82573089,TERREND CT @ VIVARACHO WY S/S
SX-005089-001,COBRA,IND,85,120,-117.0871031,32.82511581,CARROZA CT NE/O VIVARACHO WY @ CDS
SX-005120-002,COBRA,IND,85,120,-117.0863968,32.82442389,VIA CARROZA @ VIVARACHO WY SE
SX-005155-001,COBRA,IND,85,120,-117.0855625,32.82398638,PABELLON CIR E/O VIVARACHO WY 150' N
SX-005171-001,COBRA,IND,85,120,-117.0875603,32.82365058,CL DE VIDA @ RUEDA DR NW
SX-005123-001,COBRA,IND,85,120,-117.0876036,32.82444469,CL DE VIDA @ DE VIDA CT E/S
SX-005204-001,COBRA,IND,85,120,-117.0852105,32.82288662,RUEDA DR @ VIVARACHO WY W/S
SX-005230-001,COBRA,IND,85,120,-117.0845805,32.82240057,RUEDA DR @ ZORITA CT WS
SS-020837-001,COBRA,IND,85,120,-117.084388,32.82355521,PABELLON CT E/O VIVARACHO WY 160' N
SS-020836-001,COBRA,IND,85,120,-117.0850419,32.82438234,PABELLON CIR @ VIVARACHO WY WS
SX-005174-001,COBRA,IND,85,120,-117.0849691,32.82368678,PABELLON CT @ VIVARACHO WY NE
SS-027903-002,COBRA,IND,85,120,-117.0857391,32.82024459,VIA TEMPRANO S/O TEMPRANO @ CDS
SS-006561-001,COBRA,IND,85,120,-117.0863079,32.8256233,CARROZA CT @ VIVARACHO WY SS
SS-027828-001,COBRA,IND,85,120,-117.0825826,32.821857,VIA PALABRA S/O RUEDA DR @ CDS
SX-005252-002,COBRA,IND,85,120,-117.0825202,32.82219968,RUEDA DR @ VIA PALABRA SE
SS-020996-001,COBRA,IND,85,120,-117.0802548,32.82312716,PALABRA CT SE/O RUEDA DR 150' @ CDS
SS-027938-002,COBRA,IND,85,120,-117.097875,32.80889077,VIACHA DR S/O VIACHA WY 1100' E/S
SS-027938-004,COBRA,IND,85,120,-117.0965511,32.81035348,VIACHA DR S/O VIACHA WY 400' E/S
SS-023768-001,COBRA,IND,85,120,-117.0814899,32.82272454,RUEDA DR W/O PALABRA CT 300'
SS-027827-001,COBRA,IND,85,120,-117.083152,32.82358609,VIA PALABRA N/O RUEDA DR @ CDS
SS-027938-001,COBRA,IND,85,120,-117.0970833,32.81017135,VIACHA DR @ VIACHA WY W/S
SX-005252-001,COBRA,IND,85,120,-117.0828018,32.82228613,RUEDA DR @ VIA PALABRA NW
SX-005254-001,COBRA,IND,85,120,-117.0834888,32.82225255,RUEDA DR @ VIA TEMPRANO N/S
SX-005931-001,COBRA,IND,85,120,-117.0964441,32.81151109,VIACHA DR S/O VIACHA WY 540'
SS-029189-001,COBRA,IND,85,120,-117.0860616,32.82287997,ZAGALA CT S/O RUEDA DR 150' N
SS-006700-001,COBRA,IND,85,120,-117.0950302,32.81228716,CATAMARCA DR E/O VIACHA DR 460' S/S
SS-006700-003,COBRA,IND,85,120,-117.0941406,32.81391201,CATAMARCA DR S/O TAMBOR RD 700' E/S
SS-006699-002,COBRA,IND,85,120,-117.0903654,32.81588193,CATAMARCA DR E/O TAMBOR RD 280' N/S
SS-006699-003,COBRA,IND,85,120,-117.0926625,32.81566018,CATAMARCA DR E/O TAMBOR RD 370' N/S
SS-006700-002,COBRA,IND,85,120,-117.094063,32.81464412,CATAMARCA DR S/O TAMBOR RD 215' W/S
SX-005072-001,COBRA,IND,85,120,-117.0874753,32.82553357,CL DE VIDA @ VIVARACHO WY NE
SS-026314-001,COBRA,IND,85,120,-117.0853826,32.8260546,TERRAZA CT S/O CL DE VIDA @ CDS
SS-026313-001,COBRA,IND,85,120,-117.0841459,32.82514342,TERRAZA CR S/O CL DE VIDA @ CDS
SS-026136-001,COBRA,IND,85,120,-117.0938254,32.81576697,TAMBOR RD NW/O CATAMARCA DR 270' E/S S-I
SS-024713-001,COBRA,IND,85,120,-117.0821035,32.82343001,SEDA PL SW/O CL DE VIDA 400' @ CDS
SX-005166-002,COBRA,IND,85,120,-117.0800935,32.82373454,CL DE VIDA @ RUEDA DR NE E-INT
SS-022410-002,COBRA,IND,85,120,-117.0835605,32.82691981,PROMESA DR W/O SEDA DR 450'
SX-005555-002,COBRA,IND,85,120,-117.090844,32.81724977,TAMBOR RD @ VIACHA DR NE
SS-026136-002,COBRA,IND,85,120,-117.0927257,32.81650893,TAMBOR RD SW/O VIACHA DR 600' N/S
SX-005556-001,COBRA,IND,85,120,-117.0943888,32.81707097,VIACHA CT @ VIACHA DR S/S
SS-027934-001,COBRA,IND,85,120,-117.0923707,32.81724,VIACHA DR W/O TAMBOR RD 430' N/S
SX-005550-001,COBRA,IND,85,120,-117.0938699,32.81704897,RUEDA DR @ VIACHA DR S/S
SS-017513-002,COBRA,IND,85,120,-117.0943475,32.82629064,MARIGOT PL S/O CLAIREMONT MESA BL @ CDS
SX-004981-002,COBRA,IND,85,120,-117.094133,32.82701774,CLAIREMONT MESA BL @ MARIGOT PL SE
SS-006251-001,COBRA,IND,85,120,-117.0964818,32.82142355,CARBET PL SE/O LA CUENTA DR 210' N
SX-005262-001,COBRA,IND,85,120,-117.0972239,32.82192453,CARBET PL @ LA CUENTA DR W/S
SX-005360-001,COBRA,IND,165,120,-117.0966524,32.82021682,DUCOS PL @ TIERRASANTA BL NE
SX-005512-002,COBRA,IND,165,120,-117.0907057,32.81755926,TAMBOR RD @ TIERRASANTA BL SE
SS-009498-002,COBRA,IND,85,120,-117.0962066,32.82037668,DUCOS PL N/O TIERRASANTA BL 240' W/S
SX-005429-001,COBRA,IND,85,120,-117.0981252,32.81891374,BAROQUE LN @ PAGUERA CT E/S
SX-005323-001,COBRA,IND,85,120,-117.0987804,32.82064388,BAROQUE LN @ LA CUENTA DR SE N-INT
SS-026501-003,COBRA,IND,85,120,-117.0859175,32.81446888,TIERRASANTA BL W/O COLINA DORADA 400'
SX-005803-002,COBRA,IND,85,120,-117.0849117,32.81348677,TIERRASANTA BL @ COLINA DORADA DR S/S
SS-003608-001,COBRA,IND,85,120,-117.0985095,32.81624698,BAROQUE LN NE/O LA CUENTA DR 650' W/S
SS-026502-002,COBRA,IND,85,120,-117.0839696,32.81282875,TIERRASANTA BL E/O COLINA DORADA DR 390' N/S
SS-027936-001,COBRA,IND,85,120,-117.09536,32.81594535,VIACHA DR N/O CATAMARCA DR 1370' W/S
SS-027936-002,COBRA,IND,85,120,-117.0962293,32.81402392,VIACHA DR N/O CATAMARCA DR 600' W/S
SS-026499-002,COBRA,IND,85,120,-117.0962834,32.81896101,TIERRASANTA BL W/O RUEDA DR 850' S/S
SX-005399-001,COBRA,IND,85,120,-117.0981016,32.81931656,BAROQUE LN @ DUCOS PL NE
SS-020991-001,COBRA,IND,85,120,-117.0970071,32.81870073,PAGUERA CT SE/O BAROQUE LN 450' S/S
SS-020991-002,COBRA,IND,85,120,-117.0973226,32.81924628,BAROQUE LN S/O PAGUERA CT 500' N/S
SS-003608-003,COBRA,IND,85,120,-117.098868,32.81515427,BAROQUE LN E/O LA CUENTA DR 225' S/S
SX-005359-001,COBRA,IND,85,120,-117.0999753,32.81998251,LA CUENTA DR @ MANACOR CT W/S
SS-015474-001,COBRA,IND,85,120,-117.099392,32.81392301,LA CUENTA DR S/O BAROQUE LN 440' W/S
SS-015474-002,COBRA,IND,85,120,-117.0996217,32.81261176,LA CUENTA DR S/O BAROQUE LN 920' W/S
SX-005541-001,COBRA,IND,85,120,-117.0994617,32.81739381,LA CUENTA CT @ LA CUENTA DR E/S
SX-005413-001,COBRA,IND,85,120,-117.0998045,32.81904783,LA CUENTA DR @ VALDEMOSA LN SE N-INT
SS-027365-001,COBRA,IND,85,120,-117.0990484,32.81636357,VALLDEMOSA LN E/O LA CUENTA DR 140' SINT
SS-027365-003,COBRA,IND,85,120,-117.0985969,32.81709198,VALLDEMOSA LN SE/O LA CUENTA DR 930 E/S
SS-026498-001,COBRA,IND,85,120,-117.1024565,32.82344237,TIERRASANTA BL W/O ESPLENDENTE BL 450' N
SS-011120-001,COBRA,IND,85,120,-117.1028286,32.82643773,FINO DR N/O PORTO CT 430'
SS-026495-001,COBRA,IND,85,120,-117.0993714,32.82217672,TIERRASANTA BL NW/O LA CUENTA DR 565'S
SS-026501-001,COBRA,IND,165,120,-117.088066,32.81622933,TIERRASANTA BL E/O TAMBOR RD 1030' S/S
SS-026501-004,COBRA,IND,165,120,-117.086987,32.81541818,TIERRASANTA BL W/O COLINA DORADA 900'
SS-007545-001,COBRA,IND,165,120,-117.0830716,32.81391734,COLINA DORADA DR SE/O PENDIENTE CT 400'
SS-026500-001,COBRA,IND,85,120,-117.0923375,32.81788436,TIERRASANTA BL W/O TAMBOR RD 440' N/S
SS-026501-002,COBRA,IND,165,120,-117.0892012,32.81732356,TIERRASANTA BL E/O TAMBOR RD 520' N/S
SX-005380-001,COBRA,IND,85,120,-117.0787188,32.81984859,CALAMAR COVE @ CALAMAR DR S/S
SX-005071-001,COBRA,IND,165,120,-117.0789274,32.82535181,CLAIRMONT MESA BVLVD @ RUEDA DR S/E
SS-007316-001,COBRA,IND,165,120,-117.0773653,32.82515365,CLAIREMONT MESA BL E/O RUEDA DR 580 S/S
SX-005109-002,COBRA,IND,85,120,-117.0826519,32.82469609,CL DE VIDA @ SEDA DR SW
SX-005294-004,COBRA,IND,85,120,-117.0978467,32.82114195,LA CUENTA DR @ TIERRASANTA BL SES
SX-005509-003,COBRA,IND,85,120,-117.0939504,32.81762326,RUEDA DR @ TIERRASANTA BL SWS
SX-005509-004,COBRA,IND,85,120,-117.0937422,32.8176206,RUEDA DR @ TIERRASANTA BL SEE
SX-005509-005,COBRA,IND,85,120,-117.0937074,32.81790764,RUEDA DR @ TIERRASANTA BL NEN
SX-005509-002,COBRA,IND,85,120,-117.0939412,32.81791306,RUEDA DR @ TIERRASANTA BL NWW
SX-004988-004,COBRA,IND,85,120,-117.0959572,32.82685069,CLAIREMONT MESA BL @ LA CUENTA DR SWS
SS-017216-001,COBRA,IND,85,120,-117.0932396,32.81975256,MAESTRA CT W/O RUEDA DR 240' S
SS-003608-002,COBRA,IND,85,120,-117.0972207,32.81774666,PAGUERA CT E/O BAROQUE LN 250' E/S
SX-007699-001,COBRA,IND,85,120,-117.0685453,32.79162108,LANCE PL @ LANCE ST N/S
SX-007603-001,COBRA,IND,85,240,-117.0759089,32.79281976,ELDRIDGE ST @ GREENBRIER @ CRV
SX-007521-001,COBRA,IND,85,240,-117.076326,32.79355218,DELFERN ST @ GREENBRIER AV N/S
SS-009057-001,COBRA,IND,85,240,-117.0775588,32.79223597,DELFERN ST NE/O ZION AV 500'
SX-007668-001,COBRA,IND,85,120,-117.079161,32.79173066,CARTHAGE ST @ ZION AV NE
SX-007633-001,COBRA,IND,85,120,-117.0800483,32.79239243,BIRCHWOOD ST @ ZION AV NW
SS-004276-001,COBRA,IND,85,240,-117.0790306,32.79302871,BIRCHWOOD ST SW/O GREENBRIER AV 600'
SX-007426-001,COBRA,IND,85,120,-117.0775367,32.79442606,BIRCHWOOD ST @ GREENBRIER AV NE
SS-006570-001,COBRA,IND,85,240,-117.0782671,32.79264145,CARTHAGE ST N/O ZION AV 600' W
SS-003568-001,COBRA,IND,85,240,-117.0704506,32.79502444,BARCLAY AV SE/O ELDRIDGE ST 450' S/S
SS-006569-001,COBRA,IND,85,240,-117.0763149,32.79489773,CARTHAGE ST SE/O BIRCHWOOD ST 275'
SX-007311-001,COBRA,IND,85,120,-117.076731,32.79550182,BIRCHWOOD ST @ CARTHAGE ST NE/INT
SX-007308-001,COBRA,IND,85,240,-117.0721944,32.79561253,CHARTER AV @ ELDRIDGE ST W/S
SX-007212-001,COBRA,IND,85,240,-117.075425,32.79648914,BARCLAY AV @ MOUND AV SW
SX-007464-001,COBRA,IND,85,240,-117.0727666,32.79416664,EASTON AV N/O EASTON CT 240' W/S
SX-007268-001,COBRA,IND,85,120,-117.0744902,32.79606078,CARTHAGE ST @ MOUND AV
SS-006568-001,COBRA,IND,85,240,-117.0735509,32.79631282,CARTHAGE ST S/O BARCLAY AV 125'
SS-009821-001,COBRA,IND,85,240,-117.0722947,32.79374363,EASTON AV @ EASTON CT
SS-003566-001,COBRA,IND,85,240,-117.0742199,32.79719585,BARCLAY AV E/O MOUND AV 400' N/S
SX-007455-001,COBRA,IND,85,240,-117.0695964,32.7941431,BARCLAY AV @ GALEWOOD AV S/S
SX-007193-001,COBRA,IND,85,120,-117.0728027,32.79687854,BARCLAY AV @ CARTHAGE ST SE
SS-005074-001,COBRA,IND,85,240,-117.0691758,32.79612053,BRUNSWICK AV E/O ELDRIDGE ST 500' S/S
SS-005073-001,COBRA,IND,85,240,-117.0710921,32.79788648,BRUNSWICK AV E/O BIRCHWOOD ST 600' N/S
SX-007037-001,COBRA,IND,85,240,-117.072997,32.79846376,BIRCHWOOD ST @ BRUNSWICK AV SW
SX-007000-001,COBRA,IND,85,240,-117.0725189,32.79900698,BIRCHWOOD ST @ DUNDEE AV E/S
SX-006957-001,COBRA,IND,85,240,-117.0718409,32.79959442,BIRCHWOOD ST @ ELGIN AV NE
SX-006429-001,COBRA,IND,85,240,-117.0739121,32.80593848,LARAMIE WY @ LONE STAR DR S/S
SX-006914-001,COBRA,IND,85,240,-117.0712637,32.80009878,BIRCHWOOD ST @ FORBES AV NE
SS-016053-001,COBRA,IND,85,240,-117.0716536,32.80593042,LARAMIE WY W/O RED RIVER DR 625' S/S
SX-007026-001,COBRA,IND,85,240,-117.0738157,32.79862996,BRUNSWICK AV @ COTTAGE AV S/S
SX-006413-001,COBRA,IND,85,240,-117.0690696,32.80632404,LARAMIE WY @ RED RIVER DR SE
SS-016810-001,COBRA,IND,85,240,-117.068228,32.80754365,LONE STAR DR E/O SAGUARO WY @ CDS
SX-006341-001,COBRA,IND,85,240,-117.0699844,32.80707769,LONE STAR DR @ SAGUARO WY N/S
SS-016811-001,COBRA,IND,85,240,-117.0716139,32.80683833,LONE STAR DR E/O LONE STAR ST 550' N/S
SX-006359-001,COBRA,IND,85,240,-117.074045,32.80680395,LONE STAR DR @ LONE STAR ST @ NW/CRV
SX-007279-001,COBRA,IND,85,120,-117.0716933,32.79606837,BARCLAY AV @ ELDRIDGE ST NW
SX-007347-001,COBRA,IND,85,120,-117.0729002,32.79533266,DELANO AV @ ELDRIDGE ST
SS-009822-001,COBRA,IND,85,120,-117.073703,32.79335062,EASTON AV S/O EASTON AV @ CDS
SX-007488-001,COBRA,IND,85,120,-117.0715511,32.79385269,DELANO AV @ GALEWOOD ST
SX-007470-001,COBRA,IND,85,120,-117.0703926,32.79401392,CHARTER AV @ GALEWOOD ST S/S
SX-006401-001,COBRA,IND,85,240,-117.0750338,32.80618238,CONESTOGA WY @ LARAMIE WY NE
SS-006932-001,COBRA,IND,85,240,-117.0758068,32.80676465,CHAPAJAROS CT NW/O CONESTOGA WY 275'
SS-006932-002,COBRA,IND,85,240,-117.0769588,32.80552187,CHAPAJAROS CT W&S/O CONESTOGA WY @ CDS
SX-006468-001,COBRA,IND,85,240,-117.0757093,32.80567824,CONESTOGA WY @ RED RIVER DR W/S
SS-022851-003,COBRA,IND,85,240,-117.0739409,32.80494046,RED RIVER DR E/O CONESTOGA WY 540' S/S
SS-022851-002,COBRA,IND,85,240,-117.0717194,32.80473122,RED RIVER DR E/O CONESTOGA WY 1300' S/S
SS-022851-004,COBRA,IND,85,240,-117.0695219,32.80553668,RED RIVER DR SW/O LARAMIE WY 230'
SX-006571-001,COBRA,IND,85,240,-117.0765909,32.8045005,CONESTOGA CT @ CONESTOGA WY NW
SS-007786-001,COBRA,IND,85,240,-117.075992,32.8026302,CONESTOGA PL NE/O CONESTOGA WY 350'
SS-007784-001,COBRA,IND,85,240,-117.0755907,32.80397737,CONESTOGA CT SE/O CONESTOGA WY
SS-007792-001,COBRA,IND,85,240,-117.076599,32.80109555,CONESTOGA WY SE/O FONTAINE ST 400'
SX-006776-001,COBRA,IND,85,240,-117.0757958,32.80174276,FONTAINE PL @ FONTAINE ST SW
SS-030220-001,COBRA,IND,85,240,-117.074547,32.80243768,FONTAINE ST E/O FONTAINE PL 425' S/S
SX-006774-001,COBRA,IND,85,240,-117.0765236,32.8020245,CONESTOGA WY @ FONTAINE ST
SS-022851-001,COBRA,IND,85,120,-117.0701455,32.80508448,RED RIVER DR SW/O LARAMIE WY 450' S/S
SX-006880-001,COBRA,IND,85,240,-117.0707543,32.80057615,BIRCHWOOD ST @ GALA AV N/S
SX-006844-001,COBRA,IND,85,240,-117.0714661,32.80099435,GALA AV @ HAMILL AV S/S
SX-006818-001,COBRA,IND,85,240,-117.0730572,32.80143857,FORBES AV @ GLENROY ST W/S
SX-006893-001,COBRA,IND,85,240,-117.0743242,32.80030868,DUNDEE AV @ GLENROY ST N/S
SX-006856-001,COBRA,IND,85,240,-117.0735978,32.80066566,ELGIN AV @ GLENROY ST W/S
SX-006926-001,COBRA,IND,85,240,-117.0748233,32.79988042,COTTAGE AV @ GLENROY ST N/S
SX-006965-001,COBRA,IND,85,240,-117.0754095,32.79947916,GLENROY ST @ HILLSBORO ST NW
SS-013572-001,COBRA,IND,85,120,-117.0756193,32.80010501,HILLSBORO ST NE/O GLENROY ST 300'
SS-013572-003,COBRA,IND,85,120,-117.0744412,32.80125205,HILLSBORO ST NE/O GLENROY ST 850'
SS-013572-002,COBRA,IND,85,240,-117.0734236,32.80209908,HILLSBORO ST SW/O GALA AV 450'
SX-006773-001,COBRA,IND,85,120,-117.0723472,32.80188013,GALA AV @ GLENROY ST N/S
SS-012951-001,COBRA,IND,85,120,-117.0705282,32.80127058,HAMILL AV NE/O GALA AV 375'
SS-012951-003,COBRA,IND,85,120,-117.0685689,32.799734,HAMILL AV NW/O ELDRIDGE ST 680' N/S
SS-012951-002,COBRA,IND,85,120,-117.0682888,32.79949708,HAMILL AV NW/O ELDRIDGE ST 380' N/S
SX-007087-001,COBRA,IND,85,120,-117.0689494,32.79798734,ELDRIDGE ST @ FORBES AV E/S
SX-007191-001,COBRA,IND,85,120,-117.0700007,32.79708176,BRUNSWICK AV @ ELDRIDGE ST
SS-010173-001,COBRA,IND,85,240,-117.0707645,32.7985976,ELGIN AV W/O ELDRIDGE ST 500' N/S
SS-011306-001,COBRA,IND,85,240,-117.0702706,32.7990188,FORBES AV W/O ELDRIDGE ST 600' S/S
SS-011762-001,COBRA,IND,85,240,-117.0697446,32.79944006,GALA AV W/O ELDRIDGE ST 500' S/S
SX-007141-001,COBRA,IND,85,120,-117.0770492,32.79737078,GLENROY ST @ LEWISON AV S/S
SS-012621-001,COBRA,IND,85,120,-117.0847281,32.79566276,GREENBRIER AV E/O WINONA AV 500' S/S
SS-028225-001,COBRA,IND,85,120,-117.0847415,32.79495023,WALTER AV E/O WINONA AV 450' S/S
SX-007055-001,COBRA,IND,85,240,-117.0756944,32.79827525,BRUNSWICK AV @ GLENROY ST S/S
SS-022371-001,COBRA,IND,85,120,-117.0765724,32.79893463,PRINCESS VIEW CT E/O PRINCESS VIEW DR @ CDS
SS-022379-001,COBRA,IND,85,120,-117.0764927,32.79983003,PRINCESS VIEW PL E/O PRINCESS VIEW DR @ CDS
,COBRA,IND,85,120,-117.0768497,32.80054653,PRINCESS VIEW WY E/O PRINCESS VIEW DR @ CDS
SS-023458-002,COBRA,IND,55,240,-117.0807204,32.80198758,ROMFORD N/O FONTAINE ST @ CURVE
SS-023458-001,COBRA,IND,85,240,-117.0799934,32.80194191,ROMFORD CT N&E/O FONTAINE ST @ CDS
SX-006821-001,COBRA,IND,85,240,-117.0807196,32.80117443,FONTAINE ST @ ROMFORD CT NE
SX-006853-001,COBRA,IND,85,240,-117.0793059,32.80084218,LEWISON DR @ LEWISON PL NW
SS-016347-001,COBRA,IND,85,240,-117.0802968,32.80044766,LEWISON PL W/O LEWISON DR 375'
SS-016343-001,COBRA,IND,85,240,-117.0799126,32.79945302,LEWISON CT W/O LEWISON DR @ CDS
SX-006916-001,COBRA,IND,85,240,-117.078395,32.80002275,LEWISON CT @ LEWISON DR E/S
SX-006994-001,COBRA,IND,85,120,-117.0785914,32.79910108,LEWISON AV @ LEWISON DR NW
SS-014260-001,COBRA,IND,85,240,-117.0790044,32.79835004,IRWIN AV NW/O GLENROY ST 600'
SX-007201-001,COBRA,IND,85,240,-117.0777528,32.79667399,GLENROY ST @ IRWIN AV S/S
SS-016342-001,COBRA,IND,85,120,-117.0776689,32.79806787,LEWISON AV NW/O GLENROY ST 400' E/S
SS-015031-001,COBRA,IND,85,240,-117.0824215,32.80192204,KEIGHLEY ST NW/O WEMBLEY ST @ CDS
SX-006789-001,COBRA,IND,85,240,-117.0821338,32.80158343,KEIGHLEY ST @ WEMBLEY ST NE
SS-011286-001,COBRA,IND,85,120,-117.0831207,32.80108287,FONTAINE ST W/O LEICESTER ST 130' N/S
SX-006834-001,COBRA,IND,85,240,-117.0826958,32.80092752,FONTAINE ST @ LEICESTER ST SW
SX-007233-001,COBRA,IND,85,120,-117.0835087,32.79639016,51ST ST @ HAVENWOOD AV W/S
SX-007369-001,COBRA,IND,85,240,-117.0833321,32.79489175,51ST ST @ WALTER AV SW
SX-007440-001,COBRA,IND,85,240,-117.0833471,32.79418714,51ST ST @ CHAUCER AV SW
SX-007437-001,COBRA,IND,85,240,-117.0862755,32.79421362,CHAUCER AV @ WINONA AV W/S
SX-006825-001,COBRA,IND,85,240,-117.0816855,32.80100007,FONTAINE ST @ KEIGHLEY ST SW
